"","YEAR","MM","DD","CLRSKY_KT","sd"
"2004",2006,6,27,0.74,0.0570087712549569
"2005",2006,6,28,0.744,0.0702139587261678
"2006",2006,6,29,0.728,0.0697853852894716
"2007",2006,6,30,0.718,0.0769415362466854
"2008",2006,7,1,0.728,0.0645755371638518
"2009",2006,7,2,0.726,0.0650384501660364
"2010",2006,7,3,0.736,0.0622896460095898
"2011",2006,7,4,0.738,0.0540370243444252
"2012",2006,7,5,0.742,0.0432434966208793
"2013",2006,7,6,0.736,0.0618869937870632
"2014",2006,7,7,0.73,0.0796868872525461
"2015",2006,7,8,0.752,0.0697853852894716
"2016",2006,7,9,0.74,0.0648074069840786
"2017",2006,7,10,0.746,0.0427784992724149
"2018",2006,7,11,0.74,0.0636396103067893
"2019",2006,7,12,0.728,0.0759605160593318
"2020",2006,7,13,0.712,0.0864291617453276
"2021",2006,7,14,0.726,0.0654217089351845
"2022",2006,7,15,0.724,0.0618869937870632
"2023",2006,7,16,0.724,0.0726636084983398
"2024",2006,7,17,0.72,0.0764852927038918
"2025",2006,7,18,0.718,0.0834865258589672
"2026",2006,7,19,0.722,0.0697853852894716
"2027",2006,7,20,0.716,0.0832466215530697
"2028",2006,7,21,0.724,0.0950263121456368
"2029",2006,7,22,0.752,0.0432434966208793
"2030",2006,7,23,0.772,0.0476445169982864
"2031",2006,7,24,0.764,0.0786129760281342
"2032",2006,7,25,0.776,0.0343511280746354
"2033",2006,7,26,0.772,0.0311448230047949
"2034",2006,7,27,0.748,0.0443846820423443
"2035",2006,7,28,0.708,0.0967987603226405
"2036",2006,7,29,0.696,0.109224539367305
"2037",2006,7,30,0.7,0.0857321409974112
"2038",2006,7,31,0.752,0.0506951674225464
"2039",2006,8,1,0.758,0.0506951674225464
"2040",2006,8,2,0.762,0.0402492235949963
"2041",2006,8,3,0.752,0.0501996015920446
"2042",2006,8,4,0.746,0.0559464029227975
"2043",2006,8,5,0.744,0.0646529195009785
"2044",2006,8,6,0.718,0.0988433103452125
"2045",2006,8,7,0.698,0.113446022407134
"2046",2006,8,8,0.682,0.126767503722366
"2047",2006,8,9,0.716,0.0907193474403338
"2048",2006,8,10,0.71,0.0768114574786861
"2049",2006,8,11,0.71,0.0821583836257749
"2050",2006,8,12,0.7,0.104403065089106
"2051",2006,8,13,0.696,0.0993981891183134
"2052",2006,8,14,0.744,0.0512835256198324
"2053",2006,8,15,0.756,0.044497190922574
"2054",2006,8,16,0.724,0.0841427358718505
"2055",2006,8,17,0.716,0.0709224929059886
"2056",2006,8,18,0.706,0.0829457654133109
"2057",2006,8,19,0.696,0.0801872807869178
"2058",2006,8,20,0.73,0.0608276253029822
"2059",2006,8,21,0.744,0.0646529195009785
"2060",2006,8,22,0.724,0.068044103344816
"2061",2006,8,23,0.72,0.0751664818918646
"2062",2006,8,24,0.716,0.0939680796866681
"2063",2006,8,25,0.716,0.105023806824929
"2064",2006,8,26,0.734,0.0658027355054484
"2065",2006,8,27,0.704,0.0960728889958036
"2066",2006,8,28,0.73,0.0696419413859206
"2067",2006,8,29,0.73,0.0612372435695795
"2068",2006,8,30,0.74,0.0524404424085076
"2069",2006,8,31,0.748,0.0589067059000926
"2070",2006,9,1,0.754,0.0450555213042753
"2071",2006,9,2,0.716,0.121161049846888
"2072",2006,9,3,0.694,0.125419296760905
"2073",2006,9,4,0.71,0.0891627725006351
"2074",2006,9,5,0.706,0.0923579991121506
"2075",2006,9,6,0.71,0.0836660026534076
"2076",2006,9,7,0.72,0.066332495807108
"2077",2006,9,8,0.726,0.0779743547584717
"2078",2006,9,9,0.742,0.0554075807087803
"2079",2006,9,10,0.732,0.0725947656515262
"2080",2006,9,11,0.716,0.0915423399307665
"2081",2006,9,12,0.744,0.0577061521850141
"2082",2006,9,13,0.744,0.0626897120746299
"2083",2006,9,14,0.752,0.0634034699365894
"2084",2006,9,15,0.742,0.0875785361832453
"2085",2006,9,16,0.742,0.0752994023880668
"2086",2006,9,17,0.732,0.0794984276574072
"2087",2006,9,18,0.746,0.0760263112349929
"2088",2006,9,19,0.766,0.044497190922574
"2089",2006,9,20,0.76,0.0435889894354068
"2090",2006,9,21,0.73,0.0758287544405155
"2091",2006,9,22,0.704,0.105261578935526
"2092",2006,9,23,0.7,0.0966953980290686
"2093",2006,9,24,0.726,0.0736885337077621
"2094",2006,9,25,0.736,0.0726636084983398
"2095",2006,9,26,0.748,0.0645755371638518
"2096",2006,9,27,0.748,0.0645755371638518
"2097",2006,9,28,0.756,0.0626897120746299
"2098",2006,9,29,0.752,0.0609918027279076
"2099",2006,9,30,0.752,0.0828854631404084
"2100",2006,10,1,0.744,0.0926282894152753
"2101",2006,10,2,0.732,0.0967987603226405
"2102",2006,10,3,0.742,0.0736206492772239
"2103",2006,10,4,0.744,0.0665582451691749
"2104",2006,10,5,0.738,0.0852642949891688
"2105",2006,10,6,0.722,0.0965401470891774
"2106",2006,10,7,0.75,0.0659545297913646
"2107",2006,10,8,0.772,0.0816700679563817
"2108",2006,10,9,0.756,0.0743639697703128
"2109",2006,10,10,0.75,0.0628490254498827
"2110",2006,10,11,0.74,0.0784219357067906
"2111",2006,10,12,0.75,0.0781024967590665
"2112",2006,10,13,0.766,0.046690470119715
"2113",2006,10,14,0.764,0.0477493455452533
"2114",2006,10,15,0.756,0.0487852436706019
"2115",2006,10,16,0.75,0.0681909084849293
"2116",2006,10,17,0.754,0.0522494019104525
"2117",2006,10,18,0.75,0.0524404424085076
"2118",2006,10,19,0.758,0.0576194411635518
"2119",2006,10,20,0.746,0.0602494813255683
"2120",2006,10,21,0.744,0.0577061521850141
"2121",2006,10,22,0.752,0.0605805249234439
"2122",2006,10,23,0.732,0.0779102047231298
"2123",2006,10,24,0.762,0.0589067059000926
"2124",2006,10,25,0.76,0.0651920240520265
"2125",2006,10,26,0.732,0.0788669766125214
"2126",2006,10,27,0.73,0.0781024967590665
"2127",2006,10,28,0.746,0.0687749954561976
"2128",2006,10,29,0.744,0.0736885337077621
"2129",2006,10,30,0.75,0.0741619848709566
"2130",2006,10,31,0.754,0.085615419172016
"2131",2006,11,1,0.762,0.0449444101084885
"2132",2006,11,2,0.77,0.0430116263352131
"2133",2006,11,3,0.756,0.0581377674149945
"2134",2006,11,4,0.756,0.0550454357780915
"2135",2006,11,5,0.756,0.053665631459995
"2136",2006,11,6,0.744,0.0901665126307988
"2137",2006,11,7,0.76,0.0529150262212918
"2138",2006,11,8,0.744,0.0427784992724149
"2139",2006,11,9,0.756,0.0427784992724149
"2140",2006,11,10,0.77,0.0595818764390649
"2141",2006,11,11,0.732,0.0957601169589929
"2142",2006,11,12,0.734,0.0817312669668102
"2143",2006,11,13,0.748,0.0544977063737549
"2144",2006,11,14,0.75,0.0509901951359279
"2145",2006,11,15,0.746,0.0795612971236643
"2146",2006,11,16,0.766,0.0456070170039656
"2147",2006,11,17,0.766,0.0522494019104525
"2148",2006,11,18,0.77,0.0509901951359279
"2149",2006,11,19,0.754,0.0598331012066063
"2150",2006,11,20,0.76,0.0578791845139511
"2151",2006,11,21,0.77,0.0556776436283002
"2152",2006,11,22,0.756,0.0665582451691749
"2153",2006,11,23,0.754,0.0709224929059886
"2154",2006,11,24,0.764,0.0861974477580398
"2155",2006,11,25,0.776,0.0638748776906853
"2156",2006,11,26,0.76,0.0848528137423857
"2157",2006,11,27,0.768,0.0571839138219832
"2158",2006,11,28,0.754,0.0847348806572594
"2159",2006,11,29,0.784,0.0527257053058563
"2160",2006,11,30,0.784,0.0536656314599949
"2161",2006,12,1,0.778,0.0637965516309463
"2162",2006,12,2,0.754,0.0856154191720159
"2163",2006,12,3,0.744,0.0829457654133109
"2164",2006,12,4,0.744,0.0642650760522385
"2165",2006,12,5,0.75,0.0552268050859363
"2166",2006,12,6,0.7,0.164924225024706
"2167",2006,12,7,0.74,0.0940744386111339
"2168",2006,12,8,0.758,0.0593295878967653
"2169",2006,12,9,0.75,0.0744983221287567
"2170",2006,12,10,0.746,0.0960728889958036
"2171",2006,12,11,0.772,0.0402492235949963
"2172",2006,12,12,0.778,0.0454972526643093
"2173",2006,12,13,0.766,0.0882043082847998
"2174",2006,12,14,0.778,0.0653452370108182
"2175",2006,12,15,0.762,0.0775886589650833
"2176",2006,12,16,0.764,0.0756967634711023
"2177",2006,12,17,0.76,0.0561248608016091
"2178",2006,12,18,0.75,0.0871779788708135
"2179",2006,12,19,0.76,0.100498756211209
"2180",2006,12,20,0.752,0.0887130204648675
"2181",2006,12,21,0.762,0.056302753041037
"2182",2006,12,22,0.752,0.0715541752799933
"2183",2006,12,23,0.758,0.0766159252375118
"2184",2006,12,24,0.766,0.0743639697703128
"2185",2006,12,25,0.754,0.0585662018573853
"2186",2006,12,26,0.748,0.0697853852894716
"2187",2006,12,27,0.752,0.0828854631404084
"2188",2006,12,28,0.734,0.105261578935526
"2189",2006,12,29,0.728,0.106160256216722
"2190",2006,12,30,0.764,0.0522494019104525
"2191",2006,12,31,0.748,0.0766159252375118
"2192",2007,1,1,0.77,0.0640312423743285
"2193",2007,1,2,0.766,0.0770064932327138
"2194",2007,1,3,0.748,0.0995991967839099
"2195",2007,1,4,0.764,0.0665582451691749
"2196",2007,1,5,0.768,0.0759605160593318
"2197",2007,1,6,0.75,0.0877496438739212
"2198",2007,1,7,0.766,0.0782943165242535
"2199",2007,1,8,0.77,0.0854400374531753
"2200",2007,1,9,0.766,0.0691375440697744
"2201",2007,1,10,0.754,0.0709224929059886
"2202",2007,1,11,0.764,0.068044103344816
"2203",2007,1,12,0.766,0.0654217089351845
"2204",2007,1,13,0.744,0.0861974477580398
"2205",2007,1,14,0.762,0.0661059755241536
"2206",2007,1,15,0.76,0.0674536878161602
"2207",2007,1,16,0.776,0.0709224929059886
"2208",2007,1,17,0.78,0.0784219357067906
"2209",2007,1,18,0.776,0.0736885337077621
"2210",2007,1,19,0.778,0.0609918027279076
"2211",2007,1,20,0.774,0.0694982014155762
"2212",2007,1,21,0.764,0.0820365772079747
"2213",2007,1,22,0.786,0.0723187389270582
"2214",2007,1,23,0.794,0.0598331012066064
"2215",2007,1,24,0.78,0.053851648071345
"2216",2007,1,25,0.784,0.0384707681233427
"2217",2007,1,26,0.754,0.120954536913668
"2218",2007,1,27,0.792,0.0664830805543787
"2219",2007,1,28,0.78,0.0777817459305202
"2220",2007,1,29,0.776,0.0770064932327138
"2221",2007,1,30,0.766,0.0882043082847998
"2222",2007,1,31,0.758,0.109407495172863
"2223",2007,2,1,0.768,0.0965401470891774
"2224",2007,2,2,0.774,0.0884872872225157
"2225",2007,2,3,0.772,0.069065186599328
"2226",2007,2,4,0.764,0.0572712842531054
"2227",2007,2,5,0.762,0.0807465169527454
"2228",2007,2,6,0.752,0.0944457516249408
"2229",2007,2,7,0.774,0.0559464029227974
"2230",2007,2,8,0.786,0.0472228758124704
"2231",2007,2,9,0.78,0.0529150262212918
"2232",2007,2,10,0.796,0.0357770876399966
"2233",2007,2,11,0.782,0.0460434577328853
"2234",2007,2,12,0.762,0.0756306816047561
"2235",2007,2,13,0.79,0.0463680924774785
"2236",2007,2,14,0.782,0.0589067059000926
"2237",2007,2,15,0.766,0.0782943165242535
"2238",2007,2,16,0.788,0.0653452370108182
"2239",2007,2,17,0.802,0.0576194411635517
"2240",2007,2,18,0.806,0.0507937003968012
"2241",2007,2,19,0.814,0.0403732584763727
"2242",2007,2,20,0.806,0.0487852436706019
"2243",2007,2,21,0.798,0.0584807660688538
"2244",2007,2,22,0.81,0.0387298334620741
"2245",2007,2,23,0.792,0.0676017751246222
"2246",2007,2,24,0.806,0.0384707681233427
"2247",2007,2,25,0.8,0.0308220700148449
"2248",2007,2,26,0.784,0.0568330889535313
"2249",2007,2,27,0.784,0.0531977443130816
"2250",2007,2,28,0.782,0.0641872261435249
"2251",2007,3,1,0.782,0.0641872261435249
"2252",2007,3,2,0.766,0.105023806824929
"2253",2007,3,3,0.804,0.0472228758124704
"2254",2007,3,4,0.802,0.0526307894677631
"2255",2007,3,5,0.788,0.0742967024840269
"2256",2007,3,6,0.77,0.0888819441731559
"2257",2007,3,7,0.768,0.0870057469366248
"2258",2007,3,8,0.784,0.0716240183178799
"2259",2007,3,9,0.776,0.0646529195009785
"2260",2007,3,10,0.788,0.0496990945591567
"2261",2007,3,11,0.772,0.0605805249234439
"2262",2007,3,12,0.796,0.0482700735445887
"2263",2007,3,13,0.756,0.0789303490426845
"2264",2007,3,14,0.766,0.0756967634711022
"2265",2007,3,15,0.794,0.0646529195009785
"2266",2007,3,16,0.8,0.0543139024560011
"2267",2007,3,17,0.772,0.0928439551074813
"2268",2007,3,18,0.776,0.0559464029227975
"2269",2007,3,19,0.792,0.0454972526643093
"2270",2007,3,20,0.778,0.0465832587954085
"2271",2007,3,21,0.78,0.0447213595499958
"2272",2007,3,22,0.74,0.0758287544405155
"2273",2007,3,23,0.772,0.073280283842245
"2274",2007,3,24,0.774,0.0654217089351845
"2275",2007,3,25,0.772,0.0605805249234439
"2276",2007,3,26,0.796,0.0545893762558247
"2277",2007,3,27,0.794,0.0541294744108974
"2278",2007,3,28,0.794,0.0527257053058563
"2279",2007,3,29,0.79,0.0447213595499958
"2280",2007,3,30,0.786,0.0461519230368573
"2281",2007,3,31,0.756,0.0743639697703128
"2282",2007,4,1,0.748,0.0683373982530795
"2283",2007,4,2,0.77,0.0758287544405155
"2284",2007,4,3,0.75,0.101734949746879
"2285",2007,4,4,0.698,0.127357763799464
"2286",2007,4,5,0.73,0.0790569415042095
"2287",2007,4,6,0.698,0.115844723660597
"2288",2007,4,7,0.686,0.135203550249245
"2289",2007,4,8,0.74,0.0863133825081604
"2290",2007,4,9,0.75,0.0854400374531753
"2291",2007,4,10,0.76,0.0547722557505166
"2292",2007,4,11,0.732,0.103295692068934
"2293",2007,4,12,0.762,0.0649615270756468
"2294",2007,4,13,0.774,0.0614817045957576
"2295",2007,4,14,0.79,0.039370039370059
"2296",2007,4,15,0.79,0.0353553390593274
"2297",2007,4,16,0.782,0.0370135110466435
"2298",2007,4,17,0.802,0.0637965516309463
"2299",2007,4,18,0.766,0.0814248119432891
"2300",2007,4,19,0.736,0.0947628619238571
"2301",2007,4,20,0.734,0.0829457654133109
"2302",2007,4,21,0.77,0.0484767985741633
"2303",2007,4,22,0.776,0.044497190922574
"2304",2007,4,23,0.75,0.0717635004720366
"2305",2007,4,24,0.726,0.0952890339965728
"2306",2007,4,25,0.718,0.0988433103452125
"2307",2007,4,26,0.752,0.0491934955049954
"2308",2007,4,27,0.778,0.0843800924389159
"2309",2007,4,28,0.766,0.105971694333912
"2310",2007,4,29,0.79,0.0430116263352131
"2311",2007,4,30,0.78,0.0308220700148449
"2312",2007,5,1,0.772,0.0460434577328854
"2313",2007,5,2,0.748,0.0402492235949963
"2314",2007,5,3,0.776,0.0789303490426844
"2315",2007,5,4,0.786,0.0669328021227261
"2316",2007,5,5,0.766,0.0901665126307988
"2317",2007,5,6,0.74,0.0703562363973514
"2318",2007,5,7,0.752,0.0501996015920445
"2319",2007,5,8,0.756,0.0665582451691749
"2320",2007,5,9,0.77,0.0441588043316392
"2321",2007,5,10,0.76,0.073824115301167
"2322",2007,5,11,0.772,0.0630079360080935
"2323",2007,5,12,0.774,0.0654217089351845
"2324",2007,5,13,0.792,0.0376828873628336
"2325",2007,5,14,0.74,0.0764852927038918
"2326",2007,5,15,0.76,0.0524404424085076
"2327",2007,5,16,0.776,0.0472228758124704
"2328",2007,5,17,0.764,0.0472228758124704
"2329",2007,5,18,0.774,0.0502991053598372
"2330",2007,5,19,0.752,0.0589067059000925
"2331",2007,5,20,0.71,0.116189500386222
"2332",2007,5,21,0.712,0.102078401241399
"2333",2007,5,22,0.756,0.0665582451691749
"2334",2007,5,23,0.768,0.0496990945591567
"2335",2007,5,24,0.77,0.0628490254498827
"2336",2007,5,25,0.756,0.0610737259384099
"2337",2007,5,26,0.754,0.06308724118235
"2338",2007,5,27,0.742,0.0725947656515261
"2339",2007,5,28,0.738,0.0840832920383116
"2340",2007,5,29,0.734,0.0763544366752843
"2341",2007,5,30,0.72,0.092736184954957
"2342",2007,5,31,0.764,0.0638748776906853
"2343",2007,6,1,0.754,0.0723187389270582
"2344",2007,6,2,0.75,0.0489897948556636
"2345",2007,6,3,0.732,0.0589067059000926
"2346",2007,6,4,0.74,0.0948683298050514
"2347",2007,6,5,0.724,0.0801872807869178
"2348",2007,6,6,0.732,0.0775886589650833
"2349",2007,6,7,0.748,0.0729383301152419
"2350",2007,6,8,0.746,0.0746993975879324
"2351",2007,6,9,0.722,0.0819756061276768
"2352",2007,6,10,0.728,0.0822800097228968
"2353",2007,6,11,0.734,0.0918150314491042
"2354",2007,6,12,0.728,0.101587400793602
"2355",2007,6,13,0.768,0.0511859355682789
"2356",2007,6,14,0.722,0.0719027120489902
"2357",2007,6,15,0.716,0.0687749954561976
"2358",2007,6,16,0.716,0.0723187389270582
"2359",2007,6,17,0.738,0.0725947656515261
"2360",2007,6,18,0.762,0.0481663783151692
"2361",2007,6,19,0.748,0.0645755371638518
"2362",2007,6,20,0.762,0.0554075807087803
"2363",2007,6,21,0.77,0.0552268050859363
"2364",2007,6,22,0.782,0.0420713679359252
"2365",2007,6,23,0.77,0.0418330013267038
"2366",2007,6,24,0.758,0.0506951674225463
"2367",2007,6,25,0.756,0.0477493455452533
"2368",2007,6,26,0.756,0.0433589667773576
"2369",2007,6,27,0.752,0.0370135110466435
"2370",2007,6,28,0.742,0.0630079360080935
"2371",2007,6,29,0.742,0.0618061485614498
"2372",2007,6,30,0.74,0.04
"2373",2007,7,1,0.726,0.0572712842531054
"2374",2007,7,2,0.72,0.0616441400296898
"2375",2007,7,3,0.734,0.0634822809924155
"2376",2007,7,4,0.738,0.056302753041037
"2377",2007,7,5,0.744,0.0482700735445887
"2378",2007,7,6,0.754,0.0507937003968012
"2379",2007,7,7,0.746,0.0502991053598372
"2380",2007,7,8,0.75,0.0489897948556636
"2381",2007,7,9,0.756,0.0482700735445887
"2382",2007,7,10,0.754,0.0472228758124704
"2383",2007,7,11,0.75,0.0578791845139512
"2384",2007,7,12,0.746,0.0723187389270582
"2385",2007,7,13,0.744,0.0808084154033477
"2386",2007,7,14,0.754,0.0507937003968012
"2387",2007,7,15,0.736,0.0702139587261678
"2388",2007,7,16,0.756,0.0415932686861709
"2389",2007,7,17,0.73,0.07
"2390",2007,7,18,0.76,0.0346410161513776
"2391",2007,7,19,0.766,0.0439317652729776
"2392",2007,7,20,0.766,0.0512835256198324
"2393",2007,7,21,0.772,0.0443846820423443
"2394",2007,7,22,0.754,0.0577061521850141
"2395",2007,7,23,0.746,0.06308724118235
"2396",2007,7,24,0.738,0.0775886589650833
"2397",2007,7,25,0.738,0.0791833315793166
"2398",2007,7,26,0.732,0.0589067059000926
"2399",2007,7,27,0.724,0.0730068489937759
"2400",2007,7,28,0.748,0.0521536192416212
"2401",2007,7,29,0.752,0.0486826457785524
"2402",2007,7,30,0.738,0.0597494769851586
"2403",2007,7,31,0.746,0.068044103344816
"2404",2007,8,1,0.762,0.0511859355682789
"2405",2007,8,2,0.742,0.0653452370108182
"2406",2007,8,3,0.734,0.0753657747256671
"2407",2007,8,4,0.714,0.085615419172016
"2408",2007,8,5,0.716,0.0776530746332687
"2409",2007,8,6,0.72,0.0761577310586391
"2410",2007,8,7,0.724,0.0646529195009785
"2411",2007,8,8,0.722,0.061400325732035
"2412",2007,8,9,0.726,0.0610737259384099
"2413",2007,8,10,0.726,0.0654217089351845
"2414",2007,8,11,0.722,0.0949736805646702
"2415",2007,8,12,0.722,0.0947100839404126
"2416",2007,8,13,0.736,0.0782943165242536
"2417",2007,8,14,0.748,0.0501996015920445
"2418",2007,8,15,0.718,0.0852642949891689
"2419",2007,8,16,0.722,0.0708519583356734
"2420",2007,8,17,0.7,0.101488915650922
"2421",2007,8,18,0.726,0.0709224929059886
"2422",2007,8,19,0.714,0.101636607578175
"2423",2007,8,20,0.724,0.074027022093287
"2424",2007,8,21,0.726,0.0687749954561976
"2425",2007,8,22,0.722,0.0749666592559653
"2426",2007,8,23,0.68,0.104163333279998
"2427",2007,8,24,0.712,0.0779102047231298
"2428",2007,8,25,0.712,0.069065186599328
"2429",2007,8,26,0.724,0.0673052746818554
"2430",2007,8,27,0.728,0.0622093240599832
"2431",2007,8,28,0.734,0.0572712842531054
"2432",2007,8,29,0.732,0.0554075807087803
"2433",2007,8,30,0.736,0.0531977443130816
"2434",2007,8,31,0.74,0.0538516480713451
"2435",2007,9,1,0.732,0.0715541752799933
"2436",2007,9,2,0.736,0.0594138031100518
"2437",2007,9,3,0.72,0.0868907359849139
"2438",2007,9,4,0.75,0.058309518948453
"2439",2007,9,5,0.722,0.0715541752799933
"2440",2007,9,6,0.73,0.058309518948453
"2441",2007,9,7,0.744,0.0598331012066064
"2442",2007,9,8,0.76,0.0367423461417477
"2443",2007,9,9,0.748,0.0589067059000925
"2444",2007,9,10,0.744,0.0622896460095897
"2445",2007,9,11,0.742,0.0725947656515261
"2446",2007,9,12,0.75,0.0648074069840786
"2447",2007,9,13,0.778,0.0597494769851586
"2448",2007,9,14,0.772,0.0535723809439155
"2449",2007,9,15,0.768,0.0432434966208793
"2450",2007,9,16,0.75,0.066332495807108
"2451",2007,9,17,0.758,0.0864291617453276
"2452",2007,9,18,0.77,0.0533853912601566
"2453",2007,9,19,0.77,0.05
"2454",2007,9,20,0.778,0.0414728827066555
"2455",2007,9,21,0.758,0.0491934955049954
"2456",2007,9,22,0.752,0.0496990945591568
"2457",2007,9,23,0.73,0.0667083203206317
"2458",2007,9,24,0.728,0.0676017751246223
"2459",2007,9,25,0.706,0.0873498712076898
"2460",2007,9,26,0.72,0.0787400787401181
"2461",2007,9,27,0.736,0.0606630035524124
"2462",2007,9,28,0.736,0.0502991053598372
"2463",2007,9,29,0.708,0.0852642949891688
"2464",2007,9,30,0.72,0.0731436941916389
"2465",2007,10,1,0.746,0.0658027355054484
"2466",2007,10,2,0.734,0.0896102672688794
"2467",2007,10,3,0.744,0.0814248119432891
"2468",2007,10,4,0.714,0.104307238483242
"2469",2007,10,5,0.686,0.139749776386225
"2470",2007,10,6,0.722,0.09338094023943
"2471",2007,10,7,0.722,0.09338094023943
"2472",2007,10,8,0.72,0.0930053761886914
"2473",2007,10,9,0.726,0.0904433524367601
"2474",2007,10,10,0.742,0.0762889244910426
"2475",2007,10,11,0.726,0.101390334845093
"2476",2007,10,12,0.724,0.0960728889958036
"2477",2007,10,13,0.73,0.0966953980290686
